timestamp,benefits,employee_count,position,level,experience,lang_tool,salary_currency,salary,gender_Female,gender_Lgbt,gender_Male,gender_Unknownm,location_Abroad,location_Turkey,work_arrangement_Hybrid,work_arrangement_Office,work_arrangement_Remote
2023-01-31 23:38:50,"Supplementary health insurance, Medical leave",1-50,15,1,1-3 Years,Javascript / Typescript and  related frameworks,TRY,12500.0,0,0,1,0,0,1,0,0,1
2023-01-31 23:39:43,"Meal card, Road/fuel assistance, Supplementary health insurance, Unemployment insurance",1-50,15,0,0-1 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, MS Office",TRY,16500.0,0,0,1,0,0,1,1,0,0
2023-01-31 23:40:30,"Meal card, Supplementary health insurance",1-50,15,0,0-1 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, SQL",TRY,16500.0,0,0,1,0,0,1,0,1,0
2023-01-31 23:41:02,"Education funds, Leaandon certain days",1-50,15,2,9-12 Years,"Javascript / Typescript and  related frameworks, PHP, SQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Linux",TRY,22500.0,0,0,1,0,0,1,0,0,1
2023-01-31 23:41:07,"Meal card, Road/fuel assistance, Supplementary health insurance, Leaandon certain days",151-300,15,1,3-5 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, SQL",TRY,27500.0,0,0,1,0,0,1,0,0,1
2023-01-31 23:42:15,"Meal card, Road/fuel assistance, Gift vouchers on special occasions, Supplementary health insurance, Leaandon certain days, Life insurance",51-150,15,2,5-9 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, SQL",TRY,33500.0,0,0,1,0,0,1,1,0,0
2023-01-31 23:43:53,"Meal card, Supplementary health insurance, Life insurance",1.000-5.000,15,2,3-5 Years,"C# / .NET Framework, Java and related frameworks, Javascript / Typescript and  related frameworks, SQL, DevOps tools",TRY,33500.0,0,0,1,0,0,1,0,0,1
2023-01-31 23:46:00,"Employee stock options, Leaandon certain days, Medical leave",1-50,15,1,1-3 Years,"Java and related frameworks, PHP, Flutter, Cloud tools ( AWS, Azure, GCP etc), SQL, NoSQL, DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, No-code / Low-code tools, Docker / containerd / Hyper-V / LXC / Podman, Kubernetes, Linux",EUR,12500.0,0,0,1,0,1,0,0,0,1
2023-01-31 23:46:09,Road/fuel assistance,1-50,15,1,5-9 Years,"C# / .NET Framework, PHP, Flutter",TRY,9254.0,0,0,1,0,0,1,0,1,0
2023-01-31 23:54:08,Unknown,1-50,15,1,5-9 Years,"Javascript / Typescript and  related frameworks, PHP",USD,27500.0,0,0,1,0,1,0,0,0,1
2023-01-31 23:56:54,"Meal card, Supplementary health insurance, Leaandon certain days",301-600,15,2,5-9 Years,"C# / .NET Framework, Java and related frameworks, Javascript / Typescript and  related frameworks, SQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools",TRY,62500.0,0,0,1,0,0,1,0,0,1
2023-01-31 23:58:34,"Meal card, Supplementary health insurance",51-150,15,2,5-9 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, SQL",TRY,33500.0,0,0,1,0,0,1,0,1,0
2023-01-31 23:59:17,Unknown,1-50,15,1,3-5 Years,"Javascript / Typescript and  related frameworks, PHP",TRY,12500.0,0,0,1,0,0,1,0,0,1
2023-02-01 00:02:13,Meal card,1-50,15,2,5-9 Years,"PHP, Flutter, Cloud tools ( AWS, Azure, GCP etc), SQL, NoSQL, Docker / containerd / Hyper-V / LXC / Podman, Adobe CC tools",TRY,16500.0,0,0,1,0,0,1,0,1,0
2023-02-01 00:09:41,"Meal card, Company telephone, Supplementary health insurance",51-150,15,0,1-3 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, SQL, NoSQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman",TRY,12500.0,0,0,1,0,0,1,0,0,1
2023-02-01 00:17:51,Supplementary health insurance,601-1.000,15,2,9-12 Years,"PHP, Cloud tools ( AWS, Azure, GCP etc), SQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman",TRY,33500.0,0,0,1,0,0,1,0,0,1
2023-02-01 00:22:07,"Meal card, Road/fuel assistance",151-300,15,0,0-1 Years,Javascript / Typescript and  related frameworks,TRY,9254.0,0,0,1,0,0,1,0,1,0
2023-02-01 00:22:25,"Meal card, Supplementary health insurance, Life insurance",10000 and Higher,15,1,3-5 Years,"Java and related frameworks, Javascript / Typescript and  related frameworks",TRY,41000.0,0,0,1,0,0,1,1,0,0
2023-02-01 00:23:13,"Meal card, Supplementary health insurance, Leaandon certain days, Workers compensation, Medical leave",1-50,15,1,5-9 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, Cloud tools ( AWS, Azure, GCP etc), SQL",TRY,27500.0,0,0,1,0,0,1,0,0,1
2023-02-01 00:25:38,"Meal card, Company telephone, Supplementary health insurance, Leaandon certain days",1-50,15,0,0-1 Years,"C# / .NET Framework, PHP, Figma / XD and  other design tools, SQL, No-code / Low-code tools, Adobe CC tools, MS Office",TRY,12500.0,0,0,1,0,0,1,0,1,0
2023-02-01 00:29:07,"Meal card, Supplementary health insurance",1.000-5.000,15,0,0-1 Years,Java and related frameworks,TRY,16500.0,0,0,1,0,0,1,0,0,1
2023-02-01 00:31:12,"Meal card, Supplementary health insurance",151-300,15,2,5-9 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks",TRY,41000.0,0,0,1,0,0,1,0,0,1
2023-02-01 00:37:16,Supplementary health insurance,151-300,15,2,5-9 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, SQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Linux, MS Office",TRY,33500.0,0,0,1,0,0,1,0,1,0
2023-02-01 00:37:50,Meal card,1-50,15,1,1-3 Years,"Java and related frameworks, Javascript / Typescript and  related frameworks",TRY,19000.0,0,0,1,0,0,1,0,0,1
2023-02-01 00:48:45,Gym membership/discount,151-300,15,0,0-1 Years,"C# / .NET Framework, Jira / Asana / Trello / Bitrix24 and  similar PM tools",TRY,22500.0,0,0,1,0,0,1,0,0,1
2023-02-01 00:50:49,Meal card,601-1.000,15,2,3-5 Years,Java and related frameworks,TRY,50000.0,0,0,1,0,0,1,0,0,1
2023-02-01 00:51:21,"Meal card, Supplementary health insurance, Life insurance, Medical leave",1.000-5.000,15,0,0-1 Years,Java and related frameworks,TRY,16500.0,1,0,0,0,0,1,0,0,1
2023-02-01 00:54:38,"Meal card, Road/fuel assistance, Gym membership/discount, Company telephone, Supplementary health insurance, Life insurance",151-300,15,0,1-3 Years,"C# / .NET Framework, SQL, DevOps tools",TRY,16500.0,0,0,1,0,0,1,0,0,1
2023-02-01 00:57:42,Unknown,1-50,15,0,1-3 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, SQL",TRY,12500.0,0,0,1,0,0,1,0,0,1
2023-02-01 01:03:52,Unknown,1-50,15,2,9-12 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, SQL, NoSQL, DevOps tools, Docker / containerd / Hyper-V / LXC / Podman, Linux",TRY,33500.0,0,0,1,0,0,1,0,1,0
2023-02-01 01:10:41,"Meal card, Gym membership/discount, Education funds, Supplementary health insurance",51-150,15,0,0-1 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks",TRY,12500.0,0,0,1,0,0,1,1,0,0
2023-02-01 01:11:38,"Meal card, Gym membership/discount",1-50,15,1,1-3 Years,"Javascript / Typescript and  related frameworks, Flutter, Figma / XD and  other design tools, SQL, NoSQL, DevOps tools",EUR,50000.0,0,0,1,0,1,0,0,0,1
2023-02-01 01:16:54,"Meal card, Road/fuel assistance, Gift vouchers on special occasions, Food aid, Education funds, Supplementary health insurance",1-50,15,1,1-3 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, Cloud tools ( AWS, Azure, GCP etc), SQL, NoSQL, DevOps tools, Docker / containerd / Hyper-V / LXC / Podman, Kubernetes, MS Office",TRY,33500.0,0,0,1,0,0,1,0,0,1
2023-02-01 01:17:59,Meal card,1-50,15,0,0-1 Years,"C# / .NET Framework, Python / R",TRY,12500.0,1,0,0,0,0,1,0,1,0
2023-02-01 01:19:36,"Meal card, Road/fuel assistance, Gift vouchers on special occasions, Supplementary health insurance, Leaandon certain days",5.000-10.000,15,2,9-12 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, Flutter, SQL, NoSQL, DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, No-code / Low-code tools, Docker / containerd / Hyper-V / LXC / Podman, MS Office",TRY,41000.0,0,0,1,0,0,1,0,0,1
2023-02-01 01:20:57,Unknown,1-50,15,0,1-3 Years,Javascript / Typescript and  related frameworks,TRY,16500.0,0,0,1,0,0,1,0,0,1
2023-02-01 01:22:26,"Meal card, Food aid, Education funds, Supplementary health insurance",1.000-5.000,15,2,3-5 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, SQL, DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools",TRY,50000.0,0,0,1,0,0,1,0,0,1
2023-02-01 01:23:48,Unknown,151-300,15,2,12 Years and Older,"C# / .NET Framework, Javascript / Typescript and  related frameworks, Python / R, Rust, SQL, NoSQL, Docker / containerd / Hyper-V / LXC / Podman, Linux",TRY,16500.0,0,0,1,0,0,1,0,1,0
2023-02-01 01:24:51,"Meal card, Road/fuel assistance, Gift vouchers on special occasions, Education funds, Supplementary health insurance",1.000-5.000,15,2,9-12 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, SQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools",TRY,50000.0,0,0,1,0,0,1,1,0,0
2023-02-01 01:30:01,Unknown,1-50,15,0,0-1 Years,C# / .NET Framework,TRY,16500.0,0,0,1,0,0,1,0,1,0
2023-02-01 01:32:56,"Meal card, Road/fuel assistance, Company vehicle, Company telephone, Supplementary health insurance, Leaandon certain days, Unemployment insurance",51-150,15,2,12 Years and Older,"C# / .NET Framework, Python / R, C, C++",USD,50000.0,0,0,1,0,0,1,1,0,0
2023-02-01 01:35:03,"Meal card, Road/fuel assistance, Company telephone, Food aid, Supplementary health insurance, Medical leave",1-50,15,2,9-12 Years,"Javascript / Typescript and  related frameworks, PHP, Cloud tools ( AWS, Azure, GCP etc), SQL, Linux, Adobe CC tools, MS Office",TRY,62500.0,0,0,1,0,0,1,0,0,1
2023-02-01 01:39:00,Medical leave,1-50,15,1,3-5 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks",TRY,12500.0,0,0,1,0,0,1,0,0,1
2023-02-01 01:46:03,"Meal card, Company telephone, Supplementary health insurance",1.000-5.000,15,2,3-5 Years,C# / .NET Framework,TRY,50000.0,0,0,1,0,0,1,0,0,1
2023-02-01 01:49:44,"Meal card, Education funds, Supplementary health insurance, Life insurance",1-50,15,1,1-3 Years,Java and related frameworks,TRY,27500.0,0,0,1,0,0,1,0,0,1
2023-02-01 01:50:12,"Meal card, Road/fuel assistance",1-50,15,0,1-3 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks",TRY,16500.0,0,0,1,0,0,1,0,1,0
2023-02-01 01:51:12,"Meal card, Supplementary health insurance",1-50,15,2,9-12 Years,"Java and related frameworks, Javascript / Typescript and  related frameworks, Cloud tools ( AWS, Azure, GCP etc), SQL, NoSQL, DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman, Linux",TRY,62500.0,0,0,1,0,0,1,0,0,1
2023-02-01 01:58:16,"Meal card, Road/fuel assistance, Gift vouchers on special occasions, Supplementary health insurance, Life insurance, Retirement planning services, Medical leave",10000 and Higher,15,1,1-3 Years,"Java and related frameworks, Javascript / Typescript and  related frameworks",TRY,33500.0,1,0,0,0,0,1,1,0,0
2023-02-01 02:21:26,"Supplementary health insurance, Leaandon certain days, Life insurance",1-50,15,2,3-5 Years,"Javascript / Typescript and  related frameworks, PHP, Swift, Python / R, Cloud tools ( AWS, Azure, GCP etc)",TRY,41000.0,0,0,1,0,0,1,1,0,0
2023-02-01 02:23:54,"Meal card, Supplementary health insurance, Employee stock options",51-150,15,2,12 Years and Older,"Javascript / Typescript and  related frameworks, PHP, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Linux",TRY,41000.0,0,0,1,0,0,1,0,0,1
2023-02-01 02:46:43,Unknown,1-50,15,0,0-1 Years,"Java and related frameworks, PHP, Flutter, C, C++, SQL, MS Office",TRY,2500.0,0,0,1,0,0,1,1,0,0
2023-02-01 02:58:29,Life insurance,1-50,15,0,0-1 Years,"Javascript / Typescript and  related frameworks, PHP",TRY,2500.0,0,0,1,0,0,1,0,0,1
2023-02-01 03:00:42,"Meal card, Supplementary health insurance, Employee stock options, Leaandon certain days",1-50,15,1,1-3 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, Cloud tools ( AWS, Azure, GCP etc), SQL",TRY,22500.0,1,0,0,0,0,1,0,0,1
2023-02-01 03:15:29,"Meal card, Road/fuel assistance, Supplementary health insurance, Leaandon certain days",601-1.000,15,2,5-9 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, SQL",TRY,41000.0,0,0,1,0,0,1,1,0,0
2023-02-01 03:28:59,"Meal card, Education funds, Supplementary health insurance, Leaandon certain days",1-50,15,1,1-3 Years,"Python / R, Figma / XD and  other design tools, SQL, NoSQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman, Linux",TRY,27500.0,0,0,1,0,0,1,0,0,1
2023-02-01 03:41:39,"Meal card, Supplementary health insurance, Retirement planning services",1.000-5.000,15,1,1-3 Years,"Java and related frameworks, Javascript / Typescript and  related frameworks",TRY,22500.0,0,0,1,0,0,1,0,0,1
2023-02-01 03:45:11,Meal card,1-50,15,1,1-3 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, SQL, Docker / containerd / Hyper-V / LXC / Podman",TRY,22500.0,0,0,1,0,0,1,1,0,0
2023-02-01 03:45:33,"Meal card, Road/fuel assistance, Education funds, Supplementary health insurance, Leaandon certain days, Retirement planning services, Unemployment insurance, Workers compensation",1.000-5.000,15,2,3-5 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, Figma / XD and  other design tools, SQL, NoSQL, DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman",TRY,41000.0,0,0,1,0,0,1,1,0,0
2023-02-01 04:04:45,Meal card,1-50,15,1,1-3 Years,Javascript / Typescript and  related frameworks,TRY,19000.0,0,0,1,0,0,1,1,0,0
2023-02-01 06:05:11,Meal card,1-50,15,2,5-9 Years,"Javascript / Typescript and  related frameworks, PHP, Flutter, SQL, Linux",TRY,12500.0,0,0,1,0,0,1,1,0,0
2023-02-01 06:17:44,"Road/fuel assistance, Gift vouchers on special occasions, Food aid",1-50,15,0,0-1 Years,"Python / R, C, C++, SQL, Docker / containerd / Hyper-V / LXC / Podman, Linux, Adobe CC tools, MS Office",TRY,16500.0,0,0,1,0,0,1,0,1,0
2023-02-01 07:28:12,"Meal card, Company telephone, Supplementary health insurance, Employee stock options",601-1.000,15,2,5-9 Years,"Python / R, Cloud tools ( AWS, Azure, GCP etc), Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman, Linux",TRY,50000.0,0,0,1,0,0,1,1,0,0
2023-02-01 08:04:40,"Food aid, Supplementary health insurance",301-600,15,0,0-1 Years,C# / .NET Framework,TRY,9254.0,0,0,1,0,0,1,0,1,0
2023-02-01 08:05:30,"Meal card, Gift vouchers on special occasions",1-50,15,1,3-5 Years,"Java and related frameworks, Javascript / Typescript and  related frameworks",TRY,41000.0,0,0,1,0,0,1,0,0,1
2023-02-01 08:12:57,"Meal card, Life insurance",1-50,15,2,5-9 Years,"C# / .NET Framework, SQL, NoSQL",TRY,33500.0,0,0,1,0,0,1,0,1,0
2023-02-01 08:18:34,"Meal card, Supplementary health insurance, Leaandon certain days, Retirement planning services",10000 and Higher,15,2,9-12 Years,"C# / .NET Framework, Java and related frameworks, SQL",TRY,62500.0,0,0,1,0,0,1,0,0,1
2023-02-01 08:19:33,"Meal card, Life insurance",1-50,15,1,1-3 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks",USD,33500.0,0,0,1,0,0,1,1,0,0
2023-02-01 08:21:13,"Meal card, Supplementary health insurance",1-50,15,0,1-3 Years,"C# / .NET Framework, Java and related frameworks, SQL, DevOps tools, Docker / containerd / Hyper-V / LXC / Podman, Linux",TRY,16500.0,0,0,1,0,0,1,0,1,0
2023-02-01 08:24:51,"Meal card, Supplementary health insurance",1-50,15,1,1-3 Years,"Javascript / Typescript and  related frameworks, PHP, SQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman, Linux, MS Office",TRY,16500.0,1,0,0,0,0,1,0,1,0
2023-02-01 08:25:27,"Meal card, Supplementary health insurance",5.000-10.000,15,1,5-9 Years,"C# / .NET Framework, SQL",TRY,33500.0,0,0,1,0,0,1,0,0,1
2023-02-01 08:38:04,"Meal card, Supplementary health insurance",1-50,15,0,1-3 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, SQL",TRY,12500.0,0,0,1,0,0,1,0,1,0
2023-02-01 08:44:57,"Meal card, Supplementary health insurance",1.000-5.000,15,0,0-1 Years,"Java and related frameworks, SQL",TRY,22500.0,1,0,0,0,0,1,1,0,0
2023-02-01 08:51:59,"Meal card, Road/fuel assistance, Supplementary health insurance",1-50,15,1,1-3 Years,"Javascript / Typescript and  related frameworks, Rust, Docker / containerd / Hyper-V / LXC / Podman",TRY,41000.0,0,0,1,0,0,1,0,1,0
2023-02-01 08:52:56,Unknown,1.000-5.000,15,1,3-5 Years,"C# / .NET Framework, DevOps tools",TRY,33500.0,0,0,1,0,0,1,0,1,0
2023-02-01 08:53:44,"Meal card, Company telephone, Supplementary health insurance, Retirement planning services",1.000-5.000,15,2,5-9 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, Golang",TRY,62500.0,0,0,1,0,0,1,1,0,0
2023-02-01 08:55:59,"Meal card, Supplementary health insurance, Life insurance",1-50,15,1,3-5 Years,Javascript / Typescript and  related frameworks,TRY,33500.0,0,0,1,0,0,1,0,0,1
2023-02-01 08:56:16,"Meal card, Company telephone, Supplementary health insurance, Retirement planning services",601-1.000,15,1,3-5 Years,"C# / .NET Framework, SQL",TRY,33500.0,0,0,1,0,0,1,1,0,0
2023-02-01 09:00:32,"Meal card, Road/fuel assistance, Supplementary health insurance, Leaandon certain days, Life insurance, Retirement planning services",1.000-5.000,15,0,1-3 Years,C# / .NET Framework,TRY,16500.0,0,0,1,0,0,1,1,0,0
2023-02-01 09:03:15,"Meal card, Gym membership/discount, Gift vouchers on special occasions, Supplementary health insurance, Retirement planning services",1-50,15,1,3-5 Years,"Javascript / Typescript and  related frameworks, Python / R, SQL",TRY,22500.0,0,0,1,0,0,1,0,1,0
2023-02-01 09:05:42,"Meal card, Supplementary health insurance, Leaandon certain days",1-50,15,1,3-5 Years,"Javascript / Typescript and  related frameworks, PHP, SQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools",TRY,22500.0,0,0,1,0,0,1,0,0,1
2023-02-01 09:08:06,"Gift vouchers on special occasions, Education funds, Supplementary health insurance, Employee stock options, Medical leave",5.000-10.000,15,0,3-5 Years,Java and related frameworks,EUR,50000.0,0,0,1,0,1,0,1,0,0
2023-02-01 09:10:06,"Meal card, Supplementary health insurance, Retirement planning services, Unemployment insurance, Workers compensation",10000 and Higher,15,0,0-1 Years,"Java and related frameworks, Javascript / Typescript and  related frameworks, SQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools",TRY,19000.0,0,0,1,0,0,1,0,0,1
2023-02-01 09:11:16,"Meal card, Road/fuel assistance, Supplementary health insurance",1-50,15,0,1-3 Years,"Java and related frameworks, Javascript / Typescript and  related frameworks, SQL",TRY,22500.0,0,0,1,0,0,1,0,1,0
